0.25	0.25	0.000869648	0.000234034
0.75	0.25	0.000545599	0.000156344
1.25	0.25	0.000444883	0.000118232
1.75	0.25	0.000264387	6.80663E-05
2.25	0.25	0.000167719	4.34885E-05
2.75	0.25	0.000115579	3.05115E-05
3.25	0.25	6.43005E-05	1.70683E-05
3.75	0.25	3.70948E-05	9.71081E-06
4.25	0.25	1.8088E-05	4.53912E-06
4.75	0.25	1.1359E-05	2.98864E-06
5.25	0.25	7.97314E-06	2.10467E-06
5.75	0.25	3.65375E-06	1.17693E-06
7	1	1.54612E-06	3.91172E-07

