0.25	0.002070985
0.75	0.001700249
1.25	0.00126169
1.75	0.00074514
2.25	0.000448618
2.75	0.000275433
3.25	0.000133939
3.75	7.96223E-05
4.25	4.0258E-05
4.75	2.44938E-05
5.25	1.37332E-05
5.75	9.54958E-06
7	2.25097E-06
