0.825	0.675	0.000669165	0.000198638
2.25	0.75	0.000284181	7.22959E-05
3.75	0.75	8.82211E-05	1.8963E-05
5.75	1.25	1.34765E-05	3.02936E-06
8.5	1.5	1.73334E-06	4.13587E-07
12.5	2.5	2.40433E-07	1.03181E-07
