2.5	0.5	0.004734987	0.002163923
3.5	0.5	0.001378054	0.000544462
4.5	0.5	0.000352008	0.000145396
5.5	0.5	0.000132139	5.79461E-05
7	1	3.29996E-05	1.39348E-05
10	2	5.01784E-06	2.03925E-06
14	2	6.78932E-07	2.53331E-07
20	4	1.19048E-07	4.62832E-08
30	6	9.19491E-09	6.37111E-09

