0.25	0.869622609
0.75	0.545583145
1.25	0.444869897
1.75	0.264379097
2.25	0.167713942
2.75	0.115575426
3.25	0.064298597
3.75	0.037093712
4.25	0.018087491
4.75	0.011358637
5.25	0.007972905
5.75	0.003653644
7	0.001546077

