0.175254	0.021812	0.002053709
0.251417	0.029577	0.002093053
0.34884	0.044564	0.0022029
0.448343	0.059466	0.002423989
0.548119	0.073633	0.002622819
0.648014	0.086204	0.00282036
0.746912	0.098914	0.003031737
0.847053	0.110463	0.003237863
0.947385	0.121327	0.003437751
1.04784	0.131663	0.00363628
1.1481	0.141019	0.003817822
1.24807	0.150255	0.003998122
1.34808	0.157982	0.004154661
1.4482	0.165266	0.004309091
1.5482	0.171658	0.004443361
1.64827	0.177579	0.004585995
1.74812	0.18221	0.004688134
1.84834	0.186519	0.004808905
1.94851	0.1908	0.004909417
2.0484	0.194216	0.005011079
2.14832	0.195703	0.005061292
2.24812	0.20008	0.005195665
2.34831	0.200025	0.00545372
2.44831	0.200678	0.005581464
2.54837	0.201488	0.005791751
2.64836	0.20075	0.006805937
2.7482	0.200958	0.008400093
2.84834	0.198555	0.010381035
2.9484	0.197267	0.012403199
3.09398	0.198012	0.013221987
3.29411	0.191134	0.013070554
3.49464	0.185846	0.012800355
3.69467	0.18117	0.012550023
3.89482	0.174149	0.012622973
4.18205	0.161276	0.011552442
4.58358	0.148739	0.011334909
4.98566	0.137696	0.011383878
5.38705	0.138173	0.012207021
5.78859	0.098252	0.012135588
