0.55	0.05	0.071082019	2.37E-03
0.65	0.05	0.084032014	2.65E-03
0.75	0.05	0.096266164	2.93E-03
0.85	0.05	0.10803585	3.07E-03
0.95	0.05	0.118802733	3.21E-03
1.125	0.125	0.134804574	3.15E-03
1.375	0.125	0.156368677	3.36E-03
1.625	0.125	0.17394734	3.56E-03
1.875	0.125	0.187616163	3.69E-03
