0.55	0.05	0.053577333	2.04E-03
0.65	0.05	0.063609574	2.48E-03
0.75	0.05	0.073012906	3.06E-03
0.85	0.05	0.08181877	3.23E-03
0.95	0.05	0.089957907	3.24E-03
1.125	0.125	0.10239788	3.17E-03
1.375	0.125	0.119238335	3.44E-03
1.625	0.125	0.133469673	3.68E-03
1.875	0.125	0.144788371	3.97E-03
