0.75	0.05	0.011955438	0.001152229
0.85	0.05	0.015907812	0.001302491
0.95	0.05	0.019641901	0.001580177
1.125	0.125	0.031506987	0.002075658
1.375	0.125	0.053002826	0.003087911
1.625	0.125	0.078050944	0.003803047
1.875	0.125	0.102118031	0.004643459
