0.55	0.05	0.082954031	1.66E-03
0.65	0.05	0.098212983	1.80E-03
0.75	0.05	0.112179096	1.97E-03
0.85	0.05	0.125863563	2.29E-03
0.95	0.05	0.138167639	2.33E-03
1.125	0.125	0.156389615	2.44E-03
1.375	0.125	0.180147845	2.69E-03
1.625	0.125	0.198606333	2.72E-03
1.875	0.125	0.21239431	2.75E-03
