0.75	0.05	0.024733006	0.001746862
0.85	0.05	0.035603497	0.002344122
0.95	0.05	0.044792734	0.001574351
1.125	0.125	0.065358822	0.002479454
1.375	0.125	0.100876475	0.003152942
1.625	0.125	0.136494234	0.003252256
1.875	0.125	0.172485062	0.003878441
