          %pt            TT            TS            SS            SS2j            Tot
        0.250    2.04731E-02    2.07748E-04    1.47157E-06    6.09353E-09    2.06823E-02
        0.500    2.80541E-02    5.51565E-04    1.90760E-05    8.63562E-08    2.86249E-02
        0.750    2.80113E-02    8.61628E-04    6.23301E-05    3.66024E-07    2.89357E-02
        1.000    2.45567E-02    1.08079E-03    1.27149E-04    8.80401E-07    2.57656E-02
        1.250    2.00276E-02    1.21079E-03    2.01071E-04    1.54137E-06    2.14410E-02
        1.500    1.56080E-02    1.27756E-03    2.63763E-04    2.23133E-06    1.71515E-02
        1.750    1.17986E-02    1.30004E-03    2.94428E-04    2.85380E-06    1.33959E-02
        2.000    8.73181E-03    1.28166E-03    2.88386E-04    3.32746E-06    1.03052E-02
        2.250    6.36523E-03    1.22051E-03    2.63113E-04    3.59143E-06    7.85244E-03
        2.500    4.58944E-03    1.12180E-03    2.28772E-04    3.63247E-06    5.94364E-03
        2.750    3.28247E-03    9.98216E-04    1.91347E-04    3.48891E-06    4.47552E-03
        3.000    2.33365E-03    8.63428E-04    1.55221E-04    3.21974E-06    3.35552E-03
        3.250    1.65164E-03    7.28725E-04    1.23167E-04    2.88027E-06    2.50641E-03
        3.500    1.16499E-03    6.01976E-04    9.64059E-05    2.51337E-06    1.86588E-03
        3.750    8.19614E-04    4.88224E-04    7.50611E-05    2.15048E-06    1.38505E-03
        4.000    5.75509E-04    3.89812E-04    5.85059E-05    1.81146E-06    1.02564E-03
        4.250    4.03511E-04    3.07318E-04    4.58748E-05    1.50796E-06    7.58212E-04
        4.500    2.82604E-04    2.39850E-04    3.62805E-05    1.24427E-06    5.59979E-04
        4.750    1.97764E-04    1.85835E-04    2.89827E-05    1.02057E-06    4.13602E-04
        5.000    1.38311E-04    1.43268E-04    2.33933E-05    8.33826E-07    3.05806E-04
        5.250    9.66912E-05    1.10160E-04    1.90722E-05    6.79971E-07    2.26604E-04
        5.500    6.75770E-05    8.46347E-05    1.57004E-05    5.54199E-07    1.68466E-04
        5.750    4.72218E-05    6.50872E-05    1.30383E-05    4.52042E-07    1.25799E-04
        6.000    3.29958E-05    5.01683E-05    1.09184E-05    3.69295E-07    9.44518E-05
        6.250    2.30558E-05    3.88042E-05    9.21029E-06    3.02419E-07    7.13727E-05
        6.500    1.61114E-05    3.01436E-05    7.82420E-06    2.48349E-07    5.43276E-05
        6.750    1.12601E-05    2.35339E-05    6.68709E-06    2.04620E-07    4.16856E-05
        7.000    7.87082E-06    1.84734E-05    5.74886E-06    1.69172E-07    3.22623E-05
        7.250    5.50284E-06    1.45850E-05    4.96716E-06    1.40383E-07    2.51954E-05
        7.500    3.84816E-06    1.15827E-05    4.31301E-06    1.16923E-07    1.98608E-05
        7.750    2.69171E-06    9.25326E-06    3.76072E-06    9.77531E-08    1.58034E-05
        8.000    1.88331E-06    7.43554E-06    3.29278E-06    8.20276E-08    1.26937E-05
        8.250    1.31808E-06    6.00932E-06    2.89337E-06    6.90868E-08    1.02899E-05
        8.500    9.22767E-07    4.88354E-06    2.55119E-06    5.83936E-08    8.41590E-06
        8.750    6.46216E-07    3.98994E-06    2.25643E-06    4.95289E-08    6.94212E-06
        9.000    4.52692E-07    3.27641E-06    2.00149E-06    4.21497E-08    5.77274E-06
        9.250    3.17228E-07    2.70357E-06    1.78008E-06    3.59873E-08    4.83686E-06
        9.500    2.22374E-07    2.24110E-06    1.58702E-06    3.08206E-08    4.08131E-06
        9.750    1.55935E-07    1.86583E-06    1.41814E-06    2.64755E-08    3.46638E-06
       10.000    1.09384E-07    1.55975E-06    1.26986E-06    2.28075E-08    2.96179E-06
       10.250    7.67556E-08    1.30892E-06    1.13932E-06    1.97021E-08    2.54470E-06
       10.500    5.38788E-08    1.10241E-06    1.02400E-06    1.70638E-08    2.19736E-06
       10.750    3.78335E-08    9.31671E-07    9.21910E-07    1.48162E-08    1.90623E-06
       11.000    2.65758E-08    7.89896E-07    8.31243E-07    1.28952E-08    1.66061E-06
       11.250    1.86744E-08    6.71733E-07    7.50554E-07    1.12493E-08    1.45221E-06
       11.500    1.31268E-08    5.72858E-07    6.78570E-07    9.83459E-09    1.27439E-06
       11.750    9.23036E-09    4.89859E-07    6.14209E-07    8.61598E-09    1.12191E-06
       12.000    6.49275E-09    4.19922E-07    5.56557E-07    7.56317E-09    9.90535E-07
       12.250    4.56865E-09    3.60837E-07    5.04798E-07    6.65181E-09    8.76856E-07
       12.500    3.21585E-09    3.10736E-07    4.58263E-07    5.86065E-09    7.78076E-07
       12.750    2.26438E-09    2.68167E-07    4.16333E-07    5.17269E-09    6.91937E-07
       13.000    1.59496E-09    2.31863E-07    3.78506E-07    4.57281E-09    6.16537E-07
       13.250    1.12382E-09    2.00858E-07    3.44315E-07    4.04899E-09    5.50346E-07
       13.500    7.92113E-10    1.74280E-07    3.13377E-07    3.59035E-09    4.92040E-07
       13.750    5.58496E-10    1.51476E-07    2.85333E-07    3.18833E-09    4.40556E-07
       14.000    3.93908E-10    1.31837E-07    2.59888E-07    2.83499E-09    3.94954E-07
       14.250    2.77914E-10    1.14916E-07    2.36766E-07    2.52417E-09    3.54485E-07
       14.500    1.96139E-10    1.00282E-07    2.15739E-07    2.25003E-09    3.18467E-07
       14.750    1.38470E-10    8.76261E-08    1.96589E-07    2.00809E-09    2.86361E-07
       15.000    9.77880E-11    7.66387E-08    1.79138E-07    1.79400E-09    2.57669E-07
