0.25	0.000869648
0.75	0.000545599
1.25	0.000444883
1.75	0.000264387
2.25	0.000167719
2.75	0.000115579
3.25	6.43005E-05
3.75	3.70948E-05
4.25	1.8088E-05
4.75	1.1359E-05
5.25	7.97314E-06
5.75	3.65375E-06
7	1.54612E-06
