0.5	0.12378785
1.25	0.075082554
1.75	0.039053804
2.25	0.023628638
2.75	0.011537634
3.25	0.006103225
3.75	0.003206064
4.25	0.001708474
4.75	0.000942794
5.25	0.000568799
5.75	0.000341339
6.25	0.000213903
6.75	0.000142415
7.25	9.35313E-05
7.75	7.43878E-05
8.5	4.36143E-05
9.5	2.41596E-05
