          %pt            TT            TS            SS            SS2j            Tot
        0.250    5.97096E-04    1.51065E-07    1.61607E-10    2.97533E-12    5.97247E-04
        0.500    8.69003E-04    1.18241E-06    3.09296E-09    7.62047E-11    8.70188E-04
        0.750    9.42862E-04    3.82861E-06    1.43491E-08    4.71296E-10    9.46705E-04
        1.000    9.04379E-04    8.06372E-06    3.46711E-08    1.48516E-09    9.12479E-04
        1.250    8.09371E-04    1.31576E-05    5.67255E-08    3.14548E-09    8.22588E-04
        1.500    6.92571E-04    1.82779E-05    7.18371E-08    5.19527E-09    7.10926E-04
        1.750    5.74281E-04    2.28777E-05    7.65518E-08    7.33755E-09    5.97242E-04
        2.000    4.65286E-04    2.67007E-05    7.24059E-08    9.39489E-09    4.92069E-04
        2.250    3.70384E-04    2.96247E-05    6.37074E-08    1.12910E-08    4.00083E-04
        2.500    2.90812E-04    3.15467E-05    5.40579E-08    1.29707E-08    3.22426E-04
        2.750    2.25863E-04    3.23677E-05    4.47846E-08    1.43533E-08    2.58290E-04
        3.000    1.73893E-04    3.20401E-05    3.64914E-08    1.53372E-08    2.05985E-04
        3.250    1.32937E-04    3.06221E-05    2.94037E-08    1.58311E-08    1.63604E-04
        3.500    1.01040E-04    2.83030E-05    2.35399E-08    1.57907E-08    1.29382E-04
        3.750    7.64308E-05    2.53885E-05    1.88101E-08    1.52469E-08    1.01853E-04
        4.000    5.75871E-05    2.22476E-05    1.50609E-08    1.43155E-08    7.98641E-05
        4.250    4.32461E-05    1.92350E-05    1.21227E-08    1.32669E-08    6.25065E-05
        4.500    3.23864E-05    1.63031E-05    9.82837E-09    1.19978E-08    4.87114E-05
        4.750    2.41969E-05    1.37142E-05    8.03455E-09    1.08219E-08    3.79300E-05
        5.000    1.80424E-05    1.13329E-05    6.62477E-09    9.54181E-09    2.93915E-05
        5.250    1.34304E-05    9.31140E-06    5.50822E-09    8.39897E-09    2.27557E-05
        5.500    9.98276E-06    7.53102E-06    4.61717E-09    7.24067E-09    1.75256E-05
        5.750    7.41084E-06    6.06933E-06    3.89853E-09    6.24224E-09    1.34903E-05
        6.000    5.49557E-06    4.82731E-06    3.31493E-09    5.28559E-09    1.03315E-05
        6.250    4.07144E-06    3.83370E-06    2.83604E-09    4.48390E-09    7.91246E-06
        6.500    3.01387E-06    3.01237E-06    2.44049E-09    3.74736E-09    6.03244E-06
        6.750    2.22941E-06    2.36883E-06    2.11105E-09    3.14538E-09    4.60350E-06
        7.000    1.64808E-06    1.84792E-06    1.83472E-09    2.60998E-09    3.50045E-06
        7.250    1.21766E-06    1.44534E-06    1.60163E-09    2.17973E-09    2.66678E-06
        7.500    8.99201E-07    1.12388E-06    1.40361E-09    1.80509E-09    2.02629E-06
        7.750    6.63740E-07    8.77575E-07    1.23467E-09    1.50741E-09    1.54406E-06
        8.000    4.89744E-07    6.82500E-07    1.08961E-09    1.25148E-09    1.17459E-06
        8.250    3.61234E-07    5.33466E-07    9.64616E-10    1.04887E-09    8.96714E-07
        8.500    2.66362E-07    4.15796E-07    8.56298E-10    8.75479E-10    6.83890E-07
        8.750    1.96352E-07    3.25880E-07    7.62162E-10    7.38117E-10    5.23732E-07
        9.000    1.44706E-07    2.54891E-07    6.79945E-10    6.20518E-10    4.00898E-07
        9.250    1.06620E-07    2.00488E-07    6.07971E-10    5.26895E-10    3.08243E-07
        9.500    7.85423E-08    1.57447E-07    5.44667E-10    4.46396E-10    2.36980E-07
        9.750    5.78477E-08    1.24328E-07    4.88925E-10    3.81890E-10    1.83047E-07
       10.000    4.25985E-08    9.80484E-08    4.39565E-10    3.26098E-10    1.41413E-07
       10.250    3.13643E-08    7.77298E-08    3.95882E-10    2.81035E-10    1.09771E-07
       10.500    2.30896E-08    6.15483E-08    3.56988E-10    2.41777E-10    8.52366E-08
       10.750    1.69958E-08    4.89781E-08    3.22405E-10    2.09820E-10    6.65061E-08
       11.000    1.25087E-08    3.89317E-08    2.91475E-10    1.81782E-10    5.19137E-08
       11.250    9.20533E-09    3.10899E-08    2.63848E-10    1.58773E-10    4.07178E-08
       11.500    6.77364E-09    2.47999E-08    2.39051E-10    1.38442E-10    3.19511E-08
       11.750    4.98385E-09    1.98689E-08    2.16805E-10    1.21634E-10    2.51912E-08
       12.000    3.66666E-09    1.59009E-08    1.96783E-10    1.06680E-10    1.98710E-08
       12.250    2.69739E-09    1.27770E-08    1.78750E-10    9.42311E-11    1.57474E-08
       12.500    1.98419E-09    1.02553E-08    1.62473E-10    8.30859E-11    1.24850E-08
       12.750    1.45947E-09    8.26269E-09    1.47771E-10    7.37472E-11    9.94369E-09
       13.000    1.07345E-09    6.64984E-09    1.34460E-10    6.53365E-11    7.92308E-09
       13.250    7.89481E-10    5.37085E-09    1.22413E-10    5.82477E-11    6.34099E-09
       13.500    5.80602E-10    4.33285E-09    1.11476E-10    5.18298E-11    5.07676E-09
       13.750    4.26966E-10    3.50724E-09    1.01559E-10    4.63904E-11    4.08215E-09
       14.000    3.13971E-10    2.83569E-09    9.25381E-11    4.14398E-11    3.28363E-09
       14.250    2.30869E-10    2.29996E-09    8.43414E-11    3.72245E-11    2.65239E-09
       14.500    1.69756E-10    1.86323E-09    7.68745E-11    3.33713E-11    2.14323E-09
       14.750    1.24815E-10    1.51397E-09    7.00750E-11    3.00746E-11    1.73893E-09
       15.000    9.17685E-11    1.22873E-09    6.38748E-11    2.70474E-11    1.41143E-09
