          %pt            TT            TS            SS            SS2j            Tot
        0.250    1.60400E-01    2.69403E-03    2.70257E-03    5.79555E-08    1.65796E-01
        0.500    1.94746E-01    6.44890E-03    4.37116E-03    8.14344E-07    2.05566E-01
        0.750    1.71935E-01    8.87628E-03    4.87311E-03    3.41210E-06    1.85687E-01
        1.000    1.33299E-01    9.67373E-03    4.79548E-03    8.09762E-06    1.47776E-01
        1.250    9.62445E-02    9.40263E-03    4.51295E-03    1.40190E-05    1.10174E-01
        1.500    6.65098E-02    8.67070E-03    4.14546E-03    2.01106E-05    7.93461E-02
        1.750    4.46671E-02    7.80241E-03    3.66624E-03    2.54550E-05    5.61612E-02
        2.000    2.94274E-02    6.88303E-03    3.09363E-03    2.92239E-05    3.94333E-02
        2.250    1.91343E-02    5.92558E-03    2.54206E-03    3.08569E-05    2.76328E-02
        2.500    1.23293E-02    4.97232E-03    2.04834E-03    3.03908E-05    1.93803E-02
        2.750    7.89480E-03    4.07594E-03    1.62082E-03    2.83600E-05    1.36199E-02
        3.000    5.03352E-03    3.27138E-03    1.26294E-03    2.53946E-05    9.59323E-03
        3.250    3.19990E-03    2.57636E-03    9.73617E-04    2.20177E-05    6.77189E-03
        3.500    2.03034E-03    1.99498E-03    7.46591E-04    1.86026E-05    4.79052E-03
        3.750    1.28674E-03    1.52299E-03    5.72807E-04    1.54003E-05    3.39793E-03
        4.000    8.14959E-04    1.14948E-03    4.41625E-04    1.25490E-05    2.41861E-03
        4.250    5.16035E-04    8.60630E-04    3.43312E-04    1.01092E-05    1.73009E-03
        4.500    3.26777E-04    6.41221E-04    2.69513E-04    8.07974E-06    1.24559E-03
        4.750    2.06992E-04    4.76961E-04    2.13840E-04    6.42839E-06    9.04221E-04
        5.000    1.31176E-04    3.55145E-04    1.71455E-04    5.10394E-06    6.62881E-04
        5.250    8.31797E-05    2.65365E-04    1.38859E-04    4.05289E-06    4.91456E-04
        5.500    5.27811E-05    1.99333E-04    1.13531E-04    3.22344E-06    3.68868E-04
        5.750    3.35174E-05    1.50749E-04    9.36284E-05    2.57117E-06    2.80466E-04
        6.000    2.13018E-05    1.14886E-04    7.78425E-05    2.05835E-06    2.16088E-04
        6.250    1.35498E-05    8.82860E-05    6.51892E-05    1.65492E-06    1.68680E-04
        6.500    8.62644E-06    6.84270E-05    5.49638E-05    1.33666E-06    1.33354E-04
        6.750    5.49690E-06    5.34939E-05    4.66246E-05    1.08487E-06    1.06700E-04
        7.000    3.50588E-06    4.21726E-05    3.97749E-05    8.84802E-07    8.63382E-05
        7.250    2.23806E-06    3.35199E-05    3.41053E-05    7.25197E-07    7.05885E-05
        7.500    1.43001E-06    2.68496E-05    2.93831E-05    5.97233E-07    5.82600E-05
        7.750    9.14529E-07    2.16659E-05    2.54247E-05    4.94184E-07    4.84993E-05
        8.000    5.85390E-07    1.76038E-05    2.20874E-05    4.10769E-07    4.06874E-05
        8.250    3.75039E-07    1.43966E-05    1.92600E-05    3.42946E-07    3.43745E-05
        8.500    2.40485E-07    1.18448E-05    1.68506E-05    2.87520E-07    2.92234E-05
        8.750    1.54338E-07    9.80063E-06    1.47905E-05    2.42030E-07    2.49875E-05
        9.000    9.91342E-08    8.15185E-06    1.30188E-05    2.04517E-07    2.14743E-05
        9.250    6.37288E-08    6.81372E-06    1.14916E-05    1.73456E-07    1.85425E-05
        9.500    4.10018E-08    5.72125E-06    1.01678E-05    1.47622E-07    1.60777E-05
        9.750    2.64008E-08    4.82435E-06    9.01858E-06    1.26055E-07    1.39954E-05
       10.000    1.70126E-08    4.08421E-06    8.01544E-06    1.07977E-07    1.22246E-05
       10.250    1.09714E-08    3.47039E-06    7.13906E-06    9.27693E-08    1.07132E-05
       10.500    7.08068E-09    2.95899E-06    6.36946E-06    7.99289E-08    9.41546E-06
       10.750    4.57308E-09    2.53110E-06    5.69328E-06    6.90524E-08    8.29801E-06
       11.000    2.95567E-09    2.17158E-06    5.09636E-06    5.98078E-08    7.33069E-06
       11.250    1.91165E-09    1.86839E-06    4.56918E-06    5.19273E-08    6.49142E-06
       11.500    1.23725E-09    1.61172E-06    4.10165E-06    4.51882E-08    5.75979E-06
       11.750    8.01312E-10    1.39377E-06    3.68684E-06    3.94102E-08    5.12082E-06
       12.000    5.19315E-10    1.20801E-06    3.31742E-06    3.44413E-08    4.56039E-06
       12.250    3.36774E-10    1.04929E-06    2.98835E-06    3.01586E-08    4.06813E-06
       12.500    2.18534E-10    9.13198E-07    2.69415E-06    2.64566E-08    3.63402E-06
       12.750    1.41895E-10    7.96274E-07    2.43118E-06    2.32504E-08    3.25085E-06
       13.000    9.21878E-11    6.95483E-07    2.19523E-06    2.04659E-08    2.91127E-06
       13.250    5.99288E-11    6.08454E-07    1.98370E-06    1.80436E-08    2.61026E-06
       13.500    3.89805E-11    5.33072E-07    1.79329E-06    1.59309E-08    2.34233E-06
       13.750    2.53689E-11    4.67693E-07    1.62215E-06    1.40856E-08    2.10395E-06
       14.000    1.65194E-11    4.10819E-07    1.46764E-06    1.24697E-08    1.89094E-06
       14.250    1.07626E-11    3.61293E-07    1.32845E-06    1.10531E-08    1.70081E-06
       14.500    7.01568E-12    3.18045E-07    1.20246E-06    9.80818E-09    1.53032E-06
       14.750    4.57556E-12    2.80250E-07    1.08876E-06    8.71310E-09    1.37773E-06
       15.000    2.98563E-12    2.47133E-07    9.85602E-07    7.74755E-09    1.24049E-06
