          %pt            TT            TS            SS            SS2j            Tot
        0.250    4.15984E-01    7.51332E-03    4.37435E-03    1.68334E-07    4.27872E-01
        0.500    5.39241E-01    1.88702E-02    7.33798E-03    2.43025E-06    5.65452E-01
        0.750    5.08546E-01    2.71501E-02    8.31174E-03    1.03436E-05    5.44018E-01
        1.000    4.21373E-01    3.07826E-02    8.25121E-03    2.48008E-05    4.60431E-01
        1.250    3.25317E-01    3.09077E-02    7.79798E-03    4.32568E-05    3.64065E-01
        1.500    2.40504E-01    2.91866E-02    7.17788E-03    6.24381E-05    2.76930E-01
        1.750    1.72877E-01    2.66830E-02    6.36999E-03    7.95276E-05    2.06010E-01
        2.000    1.21961E-01    2.38072E-02    5.41151E-03    9.19822E-05    1.51271E-01
        2.250    8.49563E-02    2.07109E-02    4.48349E-03    9.80155E-05    1.10249E-01
        2.500    5.86714E-02    1.75749E-02    3.64415E-03    9.75824E-05    7.99880E-02
        2.750    4.02828E-02    1.45835E-02    2.91185E-03    9.21504E-05    5.78703E-02
        3.000    2.75498E-02    1.18616E-02    2.29259E-03    8.35625E-05    4.17875E-02
        3.250    1.87940E-02    9.47609E-03    1.78810E-03    7.34006E-05    3.01316E-02
        3.500    1.28013E-02    7.45160E-03    1.38811E-03    6.28612E-05    2.17039E-02
        3.750    8.71239E-03    5.78156E-03    1.07930E-03    5.27671E-05    1.56260E-02
        4.000    5.92779E-03    4.43846E-03    8.43566E-04    4.36217E-05    1.12534E-02
        4.250    4.03358E-03    3.38126E-03    6.65164E-04    3.56618E-05    8.11567E-03
        4.500    2.74572E-03    2.56391E-03    5.29647E-04    2.89394E-05    5.86822E-03
        4.750    1.87017E-03    1.94051E-03    4.26317E-04    2.33825E-05    4.26038E-03
        5.000    1.27477E-03    1.46971E-03    3.46678E-04    1.88595E-05    3.11002E-03
        5.250    8.69684E-04    1.11627E-03    2.84752E-04    1.52144E-05    2.28592E-03
        5.500    5.93887E-04    8.51705E-04    2.36032E-04    1.22952E-05    1.69392E-03
        5.750    4.05962E-04    6.53667E-04    1.97317E-04    9.96416E-06    1.26691E-03
        6.000    2.77794E-04    5.05107E-04    1.66234E-04    8.10444E-06    9.57239E-04
        6.250    1.90295E-04    3.93210E-04    1.41032E-04    6.61904E-06    7.31156E-04
        6.500    1.30499E-04    3.08481E-04    1.20427E-04    5.43015E-06    5.64837E-04
        6.750    8.95901E-05    2.43910E-04    1.03425E-04    4.47543E-06    4.41401E-04
        7.000    6.15729E-05    1.94362E-04    8.93065E-05    3.70599E-06    3.48947E-04
        7.250    4.23636E-05    1.56054E-04    7.74797E-05    3.08316E-06    2.78980E-04
        7.500    2.91785E-05    1.26216E-04    6.75275E-05    2.57687E-06    2.25499E-04
        7.750    2.01185E-05    1.02797E-04    5.90820E-05    2.16333E-06    1.84160E-04
        8.000    1.38862E-05    8.42779E-05    5.18930E-05    1.82405E-06    1.51881E-04
        8.250    9.59442E-06    6.95274E-05    4.57260E-05    1.54436E-06    1.26392E-04
        8.500    6.63580E-06    5.76944E-05    4.04225E-05    1.31279E-06    1.06065E-04
        8.750    4.59407E-06    4.81393E-05    3.58311E-05    1.12018E-06    8.96847E-05
        9.000    3.18363E-06    4.03716E-05    3.18479E-05    9.59282E-07    7.63624E-05
        9.250    2.20831E-06    3.40204E-05    2.83711E-05    8.24328E-07    6.54241E-05
        9.500    1.53320E-06    2.87947E-05    2.53326E-05    7.10661E-07    5.63712E-05
        9.750    1.06545E-06    2.44738E-05    2.26611E-05    6.14568E-07    4.88150E-05
       10.000    7.41052E-07    2.08800E-05    2.03117E-05    5.33008E-07    4.24657E-05
       10.250    5.15869E-07    1.78787E-05    1.82327E-05    4.63560E-07    3.70908E-05
       10.500    3.59415E-07    1.53581E-05    1.63944E-05    4.04195E-07    3.25161E-05
       10.750    2.50616E-07    1.32346E-05    1.47583E-05    3.53314E-07    2.85968E-05
       11.000    1.74892E-07    1.14357E-05    1.33050E-05    3.09534E-07    2.52252E-05
       11.250    1.22143E-07    9.90845E-06    1.20049E-05    2.71787E-07    2.23073E-05
       11.500    8.53686E-08    8.60472E-06    1.08456E-05    2.39114E-07    1.97748E-05
       11.750    5.97104E-08    7.49027E-06    9.80385E-06    2.10789E-07    1.75646E-05
       12.000    4.17942E-08    6.53250E-06    8.87151E-06    1.86139E-07    1.56319E-05
       12.250    2.92744E-08    5.70882E-06    8.03082E-06    1.64664E-07    1.39336E-05
       12.500    2.05192E-08    4.99678E-06    7.27582E-06    1.45882E-07    1.24390E-05
       12.750    1.43920E-08    4.38110E-06    6.59316E-06    1.29446E-07    1.11181E-05
       13.000    1.01011E-08    3.84618E-06    5.97808E-06    1.15008E-07    9.94937E-06
       13.250    7.09400E-09    3.38142E-06    5.42082E-06    1.02322E-07    8.91166E-06
       13.500    4.98522E-09    2.97586E-06    4.91718E-06    9.11329E-08    7.98916E-06
       13.750    3.50543E-09    2.62201E-06    4.46024E-06    8.12657E-08    7.16702E-06
       14.000    2.46636E-09    2.31207E-06    4.04613E-06    7.25323E-08    6.43319E-06
       14.250    1.73629E-09    2.04063E-06    3.67004E-06    6.48047E-08    5.77722E-06
       14.500    1.22301E-09    1.80213E-06    3.32839E-06    5.79434E-08    5.18969E-06
       14.750    8.61947E-10    1.59258E-06    3.01793E-06    5.18543E-08    4.66323E-06
       15.000    6.07803E-10    1.40796E-06    2.73533E-06    4.64327E-08    4.19033E-06
