          %pt            TT            TS            SS            SS2j            Tot
        0.250    8.01522E-03    9.37018E-07    2.78912E-10    8.37537E-12    8.01616E-03
        0.500    1.07820E-02    7.19345E-06    5.35460E-09    2.18249E-10    1.07892E-02
        0.750    1.08126E-02    2.26439E-05    2.48634E-08    1.36141E-09    1.08353E-02
        1.000    9.58602E-03    4.61521E-05    6.00207E-08    4.30703E-09    9.63223E-03
        1.250    7.92941E-03    7.27329E-05    9.79483E-08    9.13944E-09    8.00225E-03
        1.500    6.27138E-03    9.74951E-05    1.23495E-07    1.51091E-08    6.36902E-03
        1.750    4.80650E-03    1.17675E-04    1.30743E-07    2.13431E-08    4.92433E-03
        2.000    3.59940E-03    1.32338E-04    1.22496E-07    2.73105E-08    3.73189E-03
        2.250    2.64830E-03    1.41353E-04    1.06600E-07    3.27709E-08    2.78980E-03
        2.500    1.92192E-03    1.44757E-04    8.94916E-08    3.75456E-08    2.06680E-03
        2.750    1.37966E-03    1.42670E-04    7.33641E-08    4.13867E-08    1.52244E-03
        3.000    9.81782E-04    1.35498E-04    5.91399E-08    4.39927E-08    1.11738E-03
        3.250    6.93718E-04    1.24100E-04    4.71381E-08    4.51029E-08    8.17911E-04
        3.500    4.87345E-04    1.09793E-04    3.73196E-08    4.46075E-08    5.97220E-04
        3.750    3.40736E-04    9.41906E-05    2.94896E-08    4.26287E-08    4.34999E-04
        4.000    2.37291E-04    7.89140E-05    2.33494E-08    3.95457E-08    3.16267E-04
        4.250    1.64705E-04    6.52731E-05    1.85904E-08    3.62231E-08    2.30033E-04
        4.500    1.14006E-04    5.29341E-05    1.49126E-08    3.23465E-08    1.66988E-04
        4.750    7.87286E-05    4.26392E-05    1.20678E-08    2.88559E-08    1.21409E-04
        5.000    5.42589E-05    3.37412E-05    9.85403E-09    2.51351E-08    8.80351E-05
        5.250    3.73312E-05    2.65668E-05    8.11828E-09    2.18892E-08    6.39280E-05
        5.500    2.56472E-05    2.05941E-05    6.74590E-09    1.86511E-08    4.62666E-05
        5.750    1.75979E-05    1.59152E-05    5.64908E-09    1.59102E-08    3.35347E-05
        6.000    1.20618E-05    1.21386E-05    4.76651E-09    1.33155E-08    2.42185E-05
        6.250    8.25949E-06    9.24900E-06    4.04758E-09    1.11773E-08    1.75237E-05
        6.500    5.65114E-06    6.97352E-06    3.45945E-09    9.23493E-09    1.26374E-05
        6.750    3.86373E-06    5.26350E-06    2.97233E-09    7.67011E-09    9.13787E-06
        7.000    2.63998E-06    3.94117E-06    2.56770E-09    6.29198E-09    6.59002E-06
        7.250    1.80282E-06    2.95976E-06    2.22791E-09    5.20010E-09    4.77002E-06
        7.500    1.23053E-06    2.21002E-06    1.94183E-09    4.25868E-09    3.44675E-06
        7.750    8.39532E-07    1.65737E-06    1.69871E-09    3.52014E-09    2.50212E-06
        8.000    5.72551E-07    1.23796E-06    1.49166E-09    2.89086E-09    1.81489E-06
        8.250    3.90337E-07    9.29537E-07    1.31388E-09    2.39903E-09    1.32359E-06
        8.500    2.66029E-07    6.96020E-07    1.16098E-09    1.98188E-09    9.65192E-07
        8.750    1.81258E-07    5.24124E-07    1.02852E-09    1.65526E-09    7.08065E-07
        9.000    1.23468E-07    3.93895E-07    9.13621E-10    1.37793E-09    5.19655E-07
        9.250    8.40839E-08    2.97728E-07    8.13329E-10    1.15969E-09    3.83785E-07
        9.500    5.72509E-08    2.24693E-07    7.25679E-10    9.73537E-10    2.83643E-07
        9.750    3.89736E-08    1.70529E-07    6.48672E-10    8.25966E-10    2.10977E-07
       10.000    2.65268E-08    1.29260E-07    5.80931E-10    6.99266E-10    1.57067E-07
       10.250    1.80523E-08    9.85016E-08    5.21073E-10    5.97995E-10    1.17673E-07
       10.500    1.22834E-08    7.49768E-08    4.68128E-10    5.10392E-10    8.82387E-08
       10.750    8.35694E-09    5.73596E-08    4.21113E-10    4.39772E-10    6.65774E-08
       11.000    5.68494E-09    4.38355E-08    3.79315E-10    3.78201E-10    5.02780E-08
       11.250    3.86685E-09    3.36581E-08    3.42046E-10    3.28150E-10    3.81952E-08
       11.500    2.62994E-09    2.58167E-08    3.08759E-10    2.84199E-10    2.90396E-08
       11.750    1.78852E-09    1.98896E-08    2.78972E-10    2.48173E-10    2.22053E-08
       12.000    1.21620E-09    1.53074E-08    2.52265E-10    2.16292E-10    1.69922E-08
       12.250    8.26958E-10    1.18293E-08    2.28295E-10    1.89977E-10    1.30746E-08
       12.500    5.62251E-10    9.13208E-09    2.06722E-10    1.66548E-10    1.00676E-08
       12.750    3.82250E-10    7.07688E-09    1.87319E-10    1.47062E-10    7.79351E-09
       13.000    2.59859E-10    5.47837E-09    1.69795E-10    1.29588E-10    6.03761E-09
       13.250    1.76646E-10    4.25620E-09    1.54006E-10    1.14975E-10    4.70182E-09
       13.500    1.20073E-10    3.30321E-09    1.39704E-10    1.01809E-10    3.66480E-09
       13.750    8.16146E-11    2.57219E-09    1.26795E-10    9.07219E-11    2.87132E-09
       14.000    5.54713E-11    2.00074E-09    1.15076E-10    8.06662E-11    2.25195E-09
       14.250    3.77008E-11    1.56120E-09    1.04483E-10    7.21647E-11    1.77555E-09
       14.500    2.56221E-11    1.21691E-09    9.48451E-11    6.44262E-11    1.40180E-09
       14.750    1.74126E-11    9.51353E-10    8.61242E-11    5.78420E-11    1.11273E-09
       15.000    1.18330E-11    7.42907E-10    7.81752E-11    5.18132E-11    8.84729E-10
