          %pt            TT            TS            SS            SS2j            Tot
        0.250    1.80495E-03    3.02831E-07    2.01583E-10    4.22782E-12    1.80526E-03
        0.500    2.47544E-03    2.05770E-06    3.65590E-09    9.72272E-11    2.47750E-03
        0.750    2.53098E-03    6.02252E-06    1.62349E-08    5.60348E-10    2.53702E-03
        1.000    2.28770E-03    1.17960E-05    3.78644E-08    1.69081E-09    2.29954E-03
        1.250    1.92933E-03    1.82078E-05    6.01343E-08    3.48572E-09    1.94760E-03
        1.500    1.55572E-03    2.41822E-05    7.41824E-08    5.66129E-09    1.57998E-03
        1.750    1.21563E-03    2.91252E-05    7.71321E-08    7.91095E-09    1.24484E-03
        2.000    9.28124E-04    3.28189E-05    7.09199E-08    1.00532E-08    9.61024E-04
        2.250    6.96221E-04    3.51907E-05    6.05128E-08    1.20017E-08    7.31484E-04
        2.500    5.15130E-04    3.61885E-05    4.99059E-08    1.36831E-08    5.51383E-04
        2.750    3.77015E-04    3.57847E-05    4.02334E-08    1.49950E-08    4.12855E-04
        3.000    2.73530E-04    3.40389E-05    3.19129E-08    1.58176E-08    3.07617E-04
        3.250    1.97050E-04    3.11493E-05    2.50233E-08    1.60534E-08    2.28240E-04
        3.500    1.41135E-04    2.74561E-05    1.94819E-08    1.56709E-08    1.68626E-04
        3.750    1.00605E-04    2.33980E-05    1.51308E-08    1.47366E-08    1.24033E-04
        4.000    7.14306E-05    1.94305E-05    1.17725E-08    1.34219E-08    9.08864E-05
        4.250    5.05493E-05    1.59303E-05    9.21106E-09    1.20697E-08    6.65009E-05
        4.500    3.56731E-05    1.27744E-05    7.26388E-09    1.05554E-08    4.84653E-05
        4.750    2.51158E-05    1.01860E-05    5.78255E-09    9.23171E-09    3.53168E-05
        5.000    1.76477E-05    7.95861E-06    4.64858E-09    7.86269E-09    2.56189E-05
        5.250    1.23792E-05    6.19269E-06    3.77383E-09    6.70136E-09    1.85824E-05
        5.500    8.67090E-06    4.73017E-06    3.09275E-09    5.57184E-09    1.34097E-05
        5.750    6.06583E-06    3.60541E-06    2.55693E-09    4.64220E-09    9.67844E-06
        6.000    4.23882E-06    2.70413E-06    2.13153E-09    3.78285E-09    6.94886E-06
        6.250    2.95930E-06    2.02782E-06    1.79018E-09    3.09451E-09    4.99200E-06
        6.500    2.06431E-06    1.50003E-06    1.51414E-09    2.48373E-09    3.56834E-06
        6.750    1.43896E-06    1.11194E-06    1.28871E-09    2.00594E-09    2.55419E-06
        7.000    1.00242E-06    8.15213E-07    1.10331E-09    1.59511E-09    1.82033E-06
        7.250    6.97916E-07    6.00115E-07    9.49641E-10    1.27942E-09    1.30026E-06
        7.500    4.85673E-07    4.37950E-07    8.21365E-10    1.01385E-09    9.25458E-07
        7.750    3.37827E-07    3.21453E-07    7.13644E-10    8.12032E-10    6.60805E-07
        8.000    2.34895E-07    2.34353E-07    6.22548E-10    6.44356E-10    4.70515E-07
        8.250    1.63269E-07    1.72034E-07    5.45203E-10    5.17546E-10    3.36365E-07
        8.500    1.13448E-07    1.25618E-07    4.79067E-10    4.12758E-10    2.39957E-07
        8.750    7.88075E-08    9.24145E-08    4.22362E-10    3.33418E-10    1.71978E-07
        9.000    5.47304E-08    6.76871E-08    3.73419E-10    2.67778E-10    1.23059E-07
        9.250    3.80007E-08    4.99648E-08    3.31089E-10    2.17888E-10    8.85144E-08
        9.500    2.63793E-08    3.67450E-08    2.94243E-10    1.76451E-10    6.35950E-08
        9.750    1.83086E-08    2.72323E-08    2.62156E-10    1.44724E-10    4.59478E-08
       10.000    1.27050E-08    2.01136E-08    2.34009E-10    1.18186E-10    3.31707E-08
       10.250    8.81503E-09    1.49693E-08    2.09357E-10    9.77186E-11    2.40914E-08
       10.500    6.11523E-09    1.11059E-08    1.87577E-10    8.04778E-11    1.74892E-08
       10.750    4.24176E-09    8.30004E-09    1.68410E-10    6.70622E-11    1.27773E-08
       11.000    2.94190E-09    6.18436E-09    1.51367E-10    5.56641E-11    9.33329E-09
       11.250    2.04016E-09    4.64061E-09    1.36307E-10    4.67279E-11    6.86380E-09
       11.500    1.41467E-09    3.47221E-09    1.22840E-10    3.90821E-11    5.04880E-09
       11.750    9.80860E-10    2.61549E-09    1.10895E-10    3.30345E-11    3.74028E-09
       12.000    6.80021E-10    1.96453E-09    1.00160E-10    2.78165E-11    2.77253E-09
       12.250    4.71416E-10    1.48516E-09    9.06122E-11    2.36625E-11    2.07085E-09
       12.500    3.26779E-10    1.11967E-09    8.19876E-11    2.00560E-11    1.54849E-09
       12.750    2.26504E-10    8.49315E-10    7.43047E-11    1.71617E-11    1.16729E-09
       13.000    1.56989E-10    6.42455E-10    6.73298E-11    1.46292E-11    8.81403E-10
       13.250    1.08802E-10    4.88860E-10    6.11077E-11    1.25859E-11    6.71356E-10
       13.500    7.54023E-11    3.70999E-10    5.54352E-11    1.07891E-11    5.12626E-10
       13.750    5.22528E-11    2.83131E-10    5.03671E-11    9.32859E-12    3.95080E-10
       14.000    3.62088E-11    2.15485E-10    4.57316E-11    8.03503E-12    3.05461E-10
       14.250    2.50899E-11    1.64898E-10    4.15839E-11    6.97929E-12    2.38551E-10
       14.500    1.73847E-11    1.25861E-10    3.77781E-11    6.04057E-12    1.87065E-10
       14.750    1.20453E-11    9.65587E-11    3.43688E-11    5.26916E-12    1.48242E-10
       15.000    8.34555E-12    7.38788E-11    3.12334E-11    4.57865E-12    1.18036E-10
