          %pt            TT            TS            SS            SS2j            Tot
        0.250    1.47144E-01    1.14753E-03    2.37430E-06    1.37712E-08    1.48294E-01
        0.500    1.92318E-01    2.76420E-03    2.58338E-05    1.70863E-07    1.95108E-01
        0.750    1.83124E-01    3.84981E-03    7.83783E-05    6.69055E-07    1.87053E-01
        1.000    1.53071E-01    4.27327E-03    1.54813E-04    1.53323E-06    1.57501E-01
        1.250    1.19010E-01    4.24101E-03    2.40723E-04    2.60187E-06    1.23494E-01
        1.500    8.83999E-02    3.99399E-03    3.10143E-04    3.68332E-06    9.27077E-02
        1.750    6.36807E-02    3.67243E-03    3.35929E-04    4.61802E-06    6.76937E-02
        2.000    4.49032E-02    3.31737E-03    3.14330E-04    5.26569E-06    4.85401E-02
        2.250    3.11820E-02    2.92925E-03    2.73008E-04    5.52868E-06    3.43897E-02
        2.500    2.14135E-02    2.51763E-03    2.25724E-04    5.40847E-06    2.41623E-02
        2.750    1.45845E-02    2.10692E-03    1.79227E-04    5.00274E-06    1.68757E-02
        3.000    9.87219E-03    1.72080E-03    1.37599E-04    4.43464E-06    1.17350E-02
        3.250    6.65128E-03    1.37512E-03    1.03023E-04    3.80470E-06    8.13323E-03
        3.500    4.46527E-03    1.07761E-03    7.58195E-05    3.18127E-06    5.62189E-03
        3.750    2.98951E-03    8.30008E-04    5.53502E-05    2.60628E-06    3.87747E-03
        4.000    1.99725E-03    6.29736E-04    4.03466E-05    2.10110E-06    2.66944E-03
        4.250    1.33215E-03    4.71773E-04    2.95406E-05    1.67311E-06    1.83514E-03
        4.500    8.87409E-04    3.49795E-04    2.17915E-05    1.32016E-06    1.26032E-03
        4.750    5.90565E-04    2.57308E-04    1.62332E-05    1.03512E-06    8.65141E-04
        5.000    3.92721E-04    1.88186E-04    1.22197E-05    8.08324E-07    5.93935E-04
        5.250    2.61006E-04    1.37144E-04    9.29616E-06    6.29939E-07    4.08077E-04
        5.500    1.73393E-04    9.97660E-05    7.14592E-06    4.90631E-07    2.80796E-04
        5.750    1.15154E-04    7.25772E-05    5.54749E-06    3.82438E-07    1.93661E-04
        6.000    7.64592E-05    5.28667E-05    4.34692E-06    2.98594E-07    1.33971E-04
        6.250    5.07600E-05    3.86143E-05    3.43622E-06    2.33733E-07    9.30442E-05
        6.500    3.36962E-05    2.83043E-05    2.73839E-06    1.83508E-07    6.49223E-05
        6.750    2.23681E-05    2.08420E-05    2.19917E-06    1.44593E-07    4.55539E-05
        7.000    1.48487E-05    1.54242E-05    1.77841E-06    1.14353E-07    3.21657E-05
        7.250    9.85764E-06    1.14797E-05    1.44790E-06    9.08053E-08    2.28760E-05
        7.500    6.54479E-06    8.59406E-06    1.18587E-06    7.23959E-08    1.63971E-05
        7.750    4.34579E-06    6.47365E-06    9.77003E-07    5.79614E-08    1.18544E-05
        8.000    2.88603E-06    4.90679E-06    8.09094E-07    4.65926E-08    8.64850E-06
        8.250    1.91690E-06    3.74249E-06    6.73502E-07    3.76082E-08    6.37050E-06
        8.500    1.27343E-06    2.87225E-06    5.63153E-07    3.04753E-08    4.73931E-06
        8.750    8.46109E-07    2.21773E-06    4.72990E-07    2.47922E-08    3.56163E-06
        9.000    5.62294E-07    1.72264E-06    3.98830E-07    2.02440E-08    2.70401E-06
        9.250    3.73757E-07    1.34568E-06    3.37592E-07    1.65907E-08    2.07362E-06
        9.500    2.48489E-07    1.05714E-06    2.86745E-07    1.36442E-08    1.60602E-06
        9.750    1.65241E-07    8.34800E-07    2.44376E-07    1.12590E-08    1.25568E-06
       10.000    1.09908E-07    6.62652E-07    2.08892E-07    9.32094E-09    9.90772E-07
       10.250    7.31199E-08    5.28500E-07    1.79083E-07    7.74056E-09    7.88444E-07
       10.500    4.86569E-08    4.23502E-07    1.53935E-07    6.44738E-09    6.32541E-07
       10.750    3.23858E-08    3.40821E-07    1.32644E-07    5.38565E-09    5.11236E-07
       11.000    2.15610E-08    2.75451E-07    1.14573E-07    4.51117E-09    4.16096E-07
       11.250    1.43577E-08    2.23482E-07    9.91640E-08    3.78863E-09    3.40793E-07
       11.500    9.56329E-09    1.82008E-07    8.60126E-08    3.18988E-09    2.80774E-07
       11.750    6.37139E-09    1.48751E-07    7.47324E-08    2.69225E-09    2.32547E-07
       12.000    4.24587E-09    1.21981E-07    6.50516E-08    2.27753E-09    1.93556E-07
       12.250    2.83011E-09    1.00347E-07    5.67083E-08    1.93097E-09    1.61816E-07
       12.500    1.88689E-09    8.27949E-08    4.95106E-08    1.64064E-09    1.35833E-07
       12.750    1.25833E-09    6.85090E-08    4.32815E-08    1.39680E-09    1.14446E-07
       13.000    8.39361E-10    5.68371E-08    3.78835E-08    1.19152E-09    9.67515E-08
       13.250    5.60025E-10    4.72750E-08    3.31933E-08    1.01832E-09    8.20466E-08
       13.500    3.73742E-10    3.94129E-08    2.91145E-08    8.71849E-10    6.97729E-08
       13.750    2.49482E-10    3.29335E-08    2.55566E-08    7.47731E-10    5.94873E-08
       14.000    1.66576E-10    2.75757E-08    2.24536E-08    6.42331E-10    5.08382E-08
       14.250    1.11247E-10    2.31364E-08    1.97371E-08    5.52660E-10    4.35374E-08
       14.500    7.43131E-11    1.94467E-08    1.73621E-08    4.76220E-10    3.73593E-08
       14.750    4.96531E-11    1.63745E-08    1.52765E-08    4.10945E-10    3.21116E-08
       15.000    3.31840E-11    1.38093E-08    1.34492E-08    3.55104E-10    2.76468E-08
