          %pt            TT            TS            SS            SS2j            Tot
        0.250    1.27811E-02    1.05738E-04    1.11013E-06    4.75746E-09    1.28879E-02
        0.500    1.82965E-02    2.85991E-04    8.29109E-06    4.44335E-08    1.85909E-02
        0.750    1.91100E-02    4.39703E-04    1.99830E-05    1.39721E-07    1.95698E-02
        1.000    1.75484E-02    5.28934E-04    3.42595E-05    2.72256E-07    1.81119E-02
        1.250    1.50114E-02    5.58265E-04    4.89860E-05    4.08871E-07    1.56191E-02
        1.500    1.22870E-02    5.48721E-04    6.05690E-05    5.28646E-07    1.28968E-02
        1.750    9.76796E-03    5.18061E-04    6.51183E-05    6.22259E-07    1.03518E-02
        2.000    7.61235E-03    4.75502E-04    6.20509E-05    6.82277E-07    8.15058E-03
        2.250    5.85092E-03    4.25142E-04    5.54679E-05    7.02451E-07    6.33223E-03
        2.500    4.45360E-03    3.70481E-04    4.75224E-05    6.83785E-07    4.87228E-03
        2.750    3.36690E-03    3.15402E-04    3.93322E-05    6.35730E-07    3.72227E-03
        3.000    2.53320E-03    2.63078E-04    3.16697E-05    5.70203E-07    2.82852E-03
        3.250    1.89964E-03    2.15580E-04    2.50075E-05    4.97272E-07    2.14072E-03
        3.500    1.42136E-03    1.73939E-04    1.95101E-05    4.24013E-07    1.61523E-03
        3.750    1.06198E-03    1.38505E-04    1.51649E-05    3.55154E-07    1.21600E-03
        4.000    7.92804E-04    1.09074E-04    1.18097E-05    2.93288E-07    9.13981E-04
        4.250    5.91630E-04    8.51534E-05    9.25963E-06    2.39644E-07    6.86283E-04
        4.500    4.41486E-04    6.60439E-05    7.32622E-06    1.94290E-07    5.15050E-04
        4.750    3.29518E-04    5.10056E-05    5.85745E-06    1.56733E-07    3.86538E-04
        5.000    2.46050E-04    3.92976E-05    4.73379E-06    1.26055E-07    2.90207E-04
        5.250    1.83830E-04    3.02636E-05    3.86481E-06    1.01282E-07    2.18060E-04
        5.500    1.37438E-04    2.33278E-05    3.18758E-06    8.14000E-08    1.64035E-04
        5.750    1.02834E-04    1.80238E-05    2.65203E-06    6.55304E-08    1.23576E-04
        6.000    7.70079E-05    1.39698E-05    2.22611E-06    5.28777E-08    9.32567E-05
        6.250    5.77194E-05    1.08720E-05    1.88212E-06    4.28080E-08    7.05164E-05
        6.500    4.33025E-05    8.49883E-06    1.60320E-06    3.47775E-08    5.34393E-05
        6.750    3.25178E-05    6.67678E-06    1.37379E-06    2.83700E-08    4.05967E-05
        7.000    2.44429E-05    5.27158E-06    1.18452E-06    2.32374E-08    3.09222E-05
        7.250    1.83913E-05    4.18396E-06    1.02639E-06    1.91182E-08    2.36207E-05
        7.500    1.38517E-05    3.33761E-06    8.93973E-07    1.57959E-08    1.80990E-05
        7.750    1.04429E-05    2.67614E-06    7.81851E-07    1.31093E-08    1.39140E-05
        8.000    7.88085E-06    2.15626E-06    6.86721E-07    1.09248E-08    1.07348E-05
        8.250    5.95319E-06    1.74577E-06    6.05266E-07    9.14343E-09    8.31337E-06
        8.500    4.50142E-06    1.41989E-06    5.35350E-07    7.68274E-09    6.46434E-06
        8.750    3.40697E-06    1.15998E-06    4.74905E-07    6.48127E-09    5.04833E-06
        9.000    2.58107E-06    9.51638E-07    4.22511E-07    5.48779E-09    3.96071E-06
        9.250    1.95722E-06    7.83884E-07    3.76816E-07    4.66373E-09    3.12258E-06
        9.500    1.48553E-06    6.48186E-07    3.36886E-07    3.97681E-09    2.47458E-06
        9.750    1.12854E-06    5.37951E-07    3.01790E-07    3.40247E-09    1.97169E-06
       10.000    8.58110E-07    4.48027E-07    2.70909E-07    2.92004E-09    1.57997E-06
       10.250    6.53057E-07    3.74378E-07    2.43581E-07    2.51364E-09    1.27353E-06
       10.500    4.97432E-07    3.13828E-07    2.19386E-07    2.16985E-09    1.03282E-06
       10.750    3.79215E-07    2.63867E-07    1.97853E-07    1.87823E-09    8.42813E-07
       11.000    2.89333E-07    2.22493E-07    1.78680E-07    1.62989E-09    6.92137E-07
       11.250    2.20936E-07    1.88121E-07    1.61539E-07    1.41790E-09    5.72014E-07
       11.500    1.68842E-07    1.59467E-07    1.46198E-07    1.23626E-09    4.75744E-07
       11.750    1.29133E-07    1.35513E-07    1.32429E-07    1.08030E-09    3.98156E-07
       12.000    9.88386E-08    1.15420E-07    1.20052E-07    9.45920E-10    3.35257E-07
       12.250    7.57084E-08    9.85274E-08    1.08909E-07    8.29923E-10    2.83975E-07
       12.500    5.80339E-08    8.42758E-08    9.88492E-08    7.29451E-10    2.41888E-07
       12.750    4.45178E-08    7.22326E-08    8.97717E-08    6.42306E-10    2.07164E-07
       13.000    3.41739E-08    6.20182E-08    8.15437E-08    5.66463E-10    1.78302E-07
       13.250    2.62516E-08    5.33460E-08    7.41077E-08    5.00393E-10    1.54206E-07
       13.500    2.01796E-08    4.59548E-08    6.73432E-08    4.42638E-10    1.33920E-07
       13.750    1.55224E-08    3.96530E-08    6.12223E-08    3.92127E-10    1.16790E-07
       14.000    1.19478E-08    3.42578E-08    5.56375E-08    3.47793E-10    1.02191E-07
       14.250    9.20227E-09    2.96404E-08    5.05783E-08    3.08883E-10    8.97298E-08
       14.500    7.09208E-09    2.56709E-08    4.59528E-08    2.74604E-10    7.89904E-08
       14.750    5.46914E-09    2.22623E-08    4.17569E-08    2.44423E-10    6.97328E-08
       15.000    4.22012E-09    1.93209E-08    3.79173E-08    2.17744E-10    6.16760E-08
