          %pt            TT            TS            SS            SS2j            Tot
        0.250    6.80620E-01    1.09270E-02    4.39176E-03    1.31322E-07    6.95939E-01
        0.500    8.35966E-01    2.58691E-02    7.05241E-03    1.56421E-06    8.68889E-01
        0.750    7.46834E-01    3.46122E-02    7.69004E-03    5.97114E-06    7.89143E-01
        1.000    5.86077E-01    3.60911E-02    7.26189E-03    1.34204E-05    6.29444E-01
        1.250    4.28445E-01    3.30224E-02    6.44106E-03    2.24533E-05    4.67931E-01
        1.500    2.99861E-01    2.82307E-02    5.54246E-03    3.15035E-05    3.33666E-01
        1.750    2.04013E-01    2.33388E-02    4.63294E-03    3.93061E-05    2.32024E-01
        2.000    1.36199E-01    1.89397E-02    3.74761E-03    4.47095E-05    1.58931E-01
        2.250    8.97637E-02    1.51435E-02    2.98350E-03    4.69256E-05    1.07938E-01
        2.500    5.86410E-02    1.19462E-02    2.35027E-03    4.60374E-05    7.29836E-02
        2.750    3.80792E-02    9.31222E-03    1.83292E-03    4.28575E-05    4.92671E-02
        3.000    2.46265E-02    7.17973E-03    1.41615E-03    3.83293E-05    3.32608E-02
        3.250    1.58837E-02    5.47870E-03    1.08798E-03    3.32231E-05    2.24836E-02
        3.500    1.02274E-02    4.14072E-03    8.34154E-04    2.80869E-05    1.52303E-02
        3.750    6.57896E-03    3.10353E-03    6.41534E-04    2.32819E-05    1.03473E-02
        4.000    4.23020E-03    2.31084E-03    4.96467E-04    1.90091E-05    7.05651E-03
        4.250    2.71986E-03    1.71306E-03    3.87825E-04    1.53517E-05    4.83610E-03
        4.500    1.74922E-03    1.26734E-03    3.06034E-04    1.23077E-05    3.33490E-03
        4.750    1.12550E-03    9.37909E-04    2.44195E-04    9.82639E-06    2.31743E-03
        5.000    7.24638E-04    6.95880E-04    1.96878E-04    7.83288E-06    1.62523E-03
        5.250    4.66902E-04    5.18591E-04    1.60380E-04    6.24658E-06    1.15212E-03
        5.500    3.01090E-04    3.88800E-04    1.31850E-04    4.99164E-06    8.26732E-04
        5.750    1.94340E-04    2.93573E-04    1.09364E-04    4.00133E-06    6.01279E-04
        6.000    1.25558E-04    2.23462E-04    9.14163E-05    3.22038E-06    4.43656E-04
        6.250    8.11990E-05    1.71532E-04    7.69862E-05    2.60346E-06    3.32321E-04
        6.500    5.25647E-05    1.32842E-04    6.52526E-05    2.11511E-06    2.52774E-04
        6.750    3.40627E-05    1.03774E-04    5.56528E-05    1.72690E-06    1.95217E-04
        7.000    2.20955E-05    8.17831E-05    4.77206E-05    1.41728E-06    1.53017E-04
        7.250    1.43474E-05    6.49876E-05    4.11328E-05    1.16896E-06    1.21637E-04
        7.500    9.32560E-06    5.20676E-05    3.56141E-05    9.69058E-07    9.79763E-05
        7.750    6.06758E-06    4.20317E-05    3.09712E-05    8.07138E-07    7.98776E-05
        8.000    3.95169E-06    3.41829E-05    2.70350E-05    6.75504E-07    6.58451E-05
        8.250    2.57615E-06    2.79860E-05    2.36873E-05    5.67800E-07    5.48172E-05
        8.500    1.68103E-06    2.30630E-05    2.08187E-05    4.79383E-07    4.60422E-05
        8.750    1.09796E-06    1.91170E-05    1.83564E-05    4.06333E-07    3.89777E-05
        9.000    7.17791E-07    1.59368E-05    1.62267E-05    3.45801E-07    3.32271E-05
        9.250    4.69679E-07    1.33526E-05    1.43840E-05    2.95329E-07    2.85016E-05
        9.500    3.07600E-07    1.12427E-05    1.27771E-05    2.53139E-07    2.45806E-05
        9.750    2.01626E-07    9.50710E-06    1.13772E-05    2.17662E-07    2.13035E-05
       10.000    1.32274E-07    8.07358E-06    1.01477E-05    1.87765E-07    1.85413E-05
       10.250    8.68482E-08    6.88156E-06    9.06976E-06    1.62429E-07    1.62006E-05
       10.500    5.70685E-08    5.88685E-06    8.11748E-06    1.40919E-07    1.42023E-05
       10.750    3.75296E-08    5.05181E-06    7.27782E-06    1.22560E-07    1.24897E-05
       11.000    2.46993E-08    4.34865E-06    6.53231E-06    1.06867E-07    1.10125E-05
       11.250    1.62675E-08    3.75340E-06    5.87155E-06    9.33875E-08    9.73461E-06
       11.500    1.07220E-08    3.24816E-06    5.28240E-06    8.17936E-08    8.62307E-06
       11.750    7.07200E-09    2.81731E-06    4.75780E-06    7.17763E-08    7.65396E-06
       12.000    4.66778E-09    2.44905E-06    4.28832E-06    6.31120E-08    6.80515E-06
       12.250    3.08300E-09    2.13296E-06    3.86863E-06    5.55862E-08    6.06026E-06
       12.500    2.03764E-09    1.86117E-06    3.49177E-06    4.90440E-08    5.40402E-06
       12.750    1.34760E-09    1.62654E-06    3.15377E-06    4.33341E-08    4.82499E-06
       13.000    8.91803E-10    1.42374E-06    2.84937E-06    3.83479E-08    4.31235E-06
       13.250    5.90536E-10    1.24778E-06    2.57560E-06    3.39771E-08    3.85795E-06
       13.500    3.91278E-10    1.09501E-06    2.32843E-06    3.01449E-08    3.45398E-06
       13.750    2.59406E-10    9.61867E-07    2.10561E-06    2.67723E-08    3.09450E-06
       14.000    1.72077E-10    8.45833E-07    1.90400E-06    2.38047E-08    2.77381E-06
       14.250    1.14212E-10    7.44308E-07    1.72192E-06    2.11838E-08    2.48753E-06
       14.500    7.58469E-11    6.55548E-07    1.55689E-06    1.88704E-08    2.23139E-06
       14.750    5.03960E-11    5.77622E-07    1.40762E-06    1.68207E-08    2.00211E-06
       15.000    3.35029E-11    5.09311E-07    1.27215E-06    1.50064E-08    1.79651E-06
