          %pt            TT            TS            SS            SS2j            Tot
        0.250    4.20913E-02    3.35245E-04    1.40320E-06    5.54164E-09    4.24280E-02
        0.500    5.50136E-02    8.13330E-04    1.43759E-05    6.49059E-08    5.58413E-02
        0.750    5.23837E-02    1.14453E-03    4.26924E-05    2.45188E-07    5.35712E-02
        1.000    4.37868E-02    1.28602E-03    8.33212E-05    5.48424E-07    4.51567E-02
        1.250    3.40434E-02    1.29326E-03    1.28784E-04    9.13770E-07    3.54663E-02
        1.500    2.52873E-02    1.23491E-03    1.66507E-04    1.27630E-06    2.66900E-02
        1.750    1.82162E-02    1.15221E-03    1.83486E-04    1.58785E-06    1.95535E-02
        2.000    1.28448E-02    1.05753E-03    1.77278E-04    1.80860E-06    1.40814E-02
        2.250    8.91977E-03    9.50818E-04    1.59860E-04    1.91013E-06    1.00324E-02
        2.500    6.12546E-03    8.34200E-04    1.37697E-04    1.89136E-06    7.09925E-03
        2.750    4.17198E-03    7.14330E-04    1.14318E-04    1.77914E-06    5.00241E-03
        3.000    2.82399E-03    5.98154E-04    9.21791E-05    1.60894E-06    3.51594E-03
        3.250    1.90264E-03    4.90918E-04    7.27963E-05    1.41137E-06    2.46776E-03
        3.500    1.27732E-03    3.95691E-04    5.67563E-05    1.20843E-06    1.73097E-03
        3.750    8.55166E-04    3.13954E-04    4.40502E-05    1.01510E-06    1.21418E-03
        4.000    5.71325E-04    2.45738E-04    3.42412E-05    8.39900E-07    8.52144E-04
        4.250    3.81070E-04    1.90240E-04    2.67872E-05    6.87109E-07    5.98784E-04
        4.500    2.53848E-04    1.46011E-04    2.11423E-05    5.57447E-07    4.21559E-04
        4.750    1.68934E-04    1.11392E-04    1.68604E-05    4.49784E-07    2.97636E-04
        5.000    1.12340E-04    8.46614E-05    1.35887E-05    3.61715E-07    2.10952E-04
        5.250    7.46623E-05    6.42470E-05    1.10647E-05    2.90507E-07    1.50265E-04
        5.500    4.96001E-05    4.87718E-05    9.09953E-06    2.33344E-07    1.07705E-04
        5.750    3.29404E-05    3.70994E-05    7.55051E-06    1.87691E-07    7.77779E-05
        6.000    2.18716E-05    2.83162E-05    6.31945E-06    1.51312E-07    5.66585E-05
        6.250    1.45202E-05    2.17099E-05    5.32861E-06    1.22355E-07    4.16810E-05
        6.500    9.63897E-06    1.67340E-05    4.52612E-06    9.92864E-08    3.09984E-05
        6.750    6.39853E-06    1.29757E-05    3.86812E-06    8.08820E-08    2.33232E-05
        7.000    4.24755E-06    1.01255E-05    3.32616E-06    6.61597E-08    1.77654E-05
        7.250    2.81983E-06    7.95367E-06    2.87465E-06    5.43483E-08    1.37025E-05
        7.500    1.87217E-06    6.28934E-06    2.49731E-06    4.48369E-08    1.07037E-05
        7.750    1.24314E-06    5.00632E-06    2.17863E-06    3.71495E-08    8.46524E-06
        8.000    8.25565E-07    4.01091E-06    1.90886E-06    3.09099E-08    6.77624E-06
        8.250    5.48341E-07    3.23368E-06    1.67843E-06    2.58251E-08    5.48628E-06
        8.500    3.64270E-07    2.62280E-06    1.48111E-06    2.16633E-08    4.48985E-06
        8.750    2.42034E-07    2.13960E-06    1.31097E-06    1.82430E-08    3.71085E-06
        9.000    1.60847E-07    1.75495E-06    1.16380E-06    1.54201E-08    3.09502E-06
        9.250    1.06915E-07    1.44688E-06    1.03584E-06    1.30811E-08    2.60272E-06
        9.500    7.10816E-08    1.19869E-06    9.24205E-07    1.11349E-08    2.20511E-06
        9.750    4.72682E-08    9.97589E-07    8.26419E-07    9.50959E-09    1.88079E-06
       10.000    3.14397E-08    8.33778E-07    7.40482E-07    8.14699E-09    1.61385E-06
       10.250    2.09164E-08    6.99649E-07    6.64719E-07    7.00059E-09    1.39228E-06
       10.500    1.39186E-08    5.89291E-07    5.97704E-07    6.03264E-09    1.20695E-06
       10.750    9.26414E-09    4.98074E-07    5.38292E-07    5.21270E-09    1.05084E-06
       11.000    6.16763E-09    4.22344E-07    4.85440E-07    4.51580E-09    9.18467E-07
       11.250    4.10711E-09    3.59224E-07    4.38358E-07    3.92173E-09    8.05611E-07
       11.500    2.73563E-09    3.06394E-07    3.96261E-07    3.41371E-09    7.08804E-07
       11.750    1.82257E-09    2.62034E-07    3.58606E-07    2.97814E-09    6.25441E-07
       12.000    1.21455E-09    2.24636E-07    3.24783E-07    2.60355E-09    5.53238E-07
       12.250    8.09570E-10    1.93029E-07    2.94425E-07    2.28067E-09    4.90545E-07
       12.500    5.39756E-10    1.66209E-07    2.67042E-07    2.00156E-09    4.35793E-07
       12.750    3.59953E-10    1.43411E-07    2.42398E-07    1.75981E-09    3.87929E-07
       13.000    2.40104E-10    1.23953E-07    2.20080E-07    1.54982E-09    3.45823E-07
       13.250    1.60198E-10    1.07329E-07    1.99956E-07    1.36714E-09    3.08812E-07
       13.500    1.06911E-10    9.30681E-08    1.81663E-07    1.20775E-09    2.76046E-07
       13.750    7.13657E-11    8.08282E-08    1.65145E-07    1.06854E-09    2.47113E-07
       14.000    4.76499E-11    7.02809E-08    1.50079E-07    9.46589E-10    2.21354E-07
       14.250    3.18227E-11    6.11919E-08    1.36462E-07    8.39681E-10    1.98525E-07
       14.500    2.12577E-11    5.33285E-08    1.24003E-07    7.45684E-10    1.78098E-07
       14.750    1.42035E-11    4.65283E-08    1.12738E-07    6.63005E-10    1.59943E-07
       15.000    9.49247E-12    4.06245E-08    1.02402E-07    5.90066E-10    1.43626E-07
