          %pt            TT            TS            SS            SS2j            Tot
        0.250    4.45088E-01    7.20326E-03    4.39973E-03    1.58855E-07    4.56691E-01
        0.500    5.50125E-01    1.75862E-02    7.14135E-03    2.27770E-06    5.74855E-01
        0.750    4.94649E-01    2.47026E-02    7.99435E-03    9.64068E-06    5.27356E-01
        1.000    3.90751E-01    2.74621E-02    7.91521E-03    2.30118E-05    4.26151E-01
        1.250    2.87597E-01    2.71806E-02    7.50657E-03    3.99860E-05    3.22325E-01
        1.500    2.02686E-01    2.54457E-02    6.94698E-03    5.74986E-05    2.35137E-01
        1.750    1.38882E-01    2.31557E-02    6.17803E-03    7.28867E-05    1.68288E-01
        2.000    9.33920E-02    2.05795E-02    5.23215E-03    8.37467E-05    1.19287E-01
        2.250    6.20083E-02    1.77976E-02    4.31229E-03    8.84614E-05    8.42067E-02
        2.500    4.08156E-02    1.49759E-02    3.48360E-03    8.71483E-05    5.93623E-02
        2.750    2.67084E-02    1.22982E-02    2.76391E-03    8.13536E-05    4.18518E-02
        3.000    1.74083E-02    9.88516E-03    2.15915E-03    7.28974E-05    2.95255E-02
        3.250    1.13176E-02    7.79570E-03    1.66958E-03    6.32641E-05    2.08461E-02
        3.500    7.34628E-03    6.04674E-03    1.28432E-03    5.35288E-05    1.47309E-02
        3.750    4.76444E-03    4.62496E-03    9.89073E-04    4.43900E-05    1.04229E-02
        4.000    3.08899E-03    3.49926E-03    7.65548E-04    3.62522E-05    7.39005E-03
        4.250    2.00286E-03    2.62715E-03    5.97775E-04    2.92756E-05    5.25706E-03
        4.500    1.29908E-03    1.96388E-03    4.71430E-04    2.34677E-05    3.75786E-03
        4.750    8.43085E-04    1.46607E-03    3.75930E-04    1.87301E-05    2.70381E-03
        5.000    5.47547E-04    1.09611E-03    3.02963E-04    1.49245E-05    1.96155E-03
        5.250    3.55908E-04    8.22574E-04    2.46710E-04    1.18957E-05    1.43709E-03
        5.500    2.31556E-04    6.20815E-04    2.02823E-04    9.50042E-06    1.06469E-03
        5.750    1.50801E-04    4.71814E-04    1.68236E-04    7.61048E-06    7.98461E-04
        6.000    9.83099E-05    3.61447E-04    1.40683E-04    6.12075E-06    6.06561E-04
        6.250    6.41578E-05    2.79248E-04    1.18520E-04    4.94440E-06    4.66870E-04
        6.500    4.19148E-05    2.17644E-04    1.00529E-04    4.01360E-06    3.64102E-04
        6.750    2.74128E-05    1.71113E-04    8.57959E-05    3.27418E-06    2.87596E-04
        7.000    1.79476E-05    1.35692E-04    7.36398E-05    2.68466E-06    2.29965E-04
        7.250    1.17632E-05    1.08492E-04    6.35295E-05    2.21229E-06    1.85997E-04
        7.500    7.71801E-06    8.74320E-05    5.50706E-05    1.83215E-06    1.52053E-04
        7.750    5.06922E-06    7.09842E-05    4.79410E-05    1.52458E-06    1.25519E-04
        8.000    3.33293E-06    5.80354E-05    4.19030E-05    1.27461E-06    1.04546E-04
        8.250    2.19358E-06    4.77590E-05    3.67563E-05    1.07036E-06    8.77793E-05
        8.500    1.44515E-06    3.95418E-05    3.23507E-05    9.02704E-07    7.42403E-05
        8.750    9.53014E-07    3.29243E-05    2.85592E-05    7.64404E-07    6.32009E-05
        9.000    6.29073E-07    2.75576E-05    2.52834E-05    6.49814E-07    5.41200E-05
        9.250    4.15633E-07    2.31788E-05    2.24403E-05    5.54433E-07    4.65892E-05
        9.500    2.74864E-07    1.95829E-05    1.99643E-05    4.74705E-07    4.02968E-05
        9.750    1.81934E-07    1.66146E-05    1.77993E-05    4.07786E-07    3.50037E-05
       10.000    1.20528E-07    1.41499E-05    1.59010E-05    3.51392E-07    3.05228E-05
       10.250    7.99165E-08    1.20946E-05    1.42301E-05    3.03693E-07    2.67083E-05
       10.500    5.30329E-08    1.03712E-05    1.27564E-05    2.63195E-07    2.34439E-05
       10.750    3.52215E-08    8.92119E-06    1.14515E-05    2.28701E-07    2.06366E-05
       11.000    2.34107E-08    7.69494E-06    1.02950E-05    1.99213E-07    1.82125E-05
       11.250    1.55725E-08    6.65503E-06    9.26541E-06    1.73937E-07    1.61099E-05
       11.500    1.03664E-08    5.76898E-06    8.34904E-06    1.52193E-07    1.42806E-05
       11.750    6.90586E-09    5.01238E-06    7.52943E-06    1.33447E-07    1.26822E-05
       12.000    4.60383E-09    4.36347E-06    6.79724E-06    1.17230E-07    1.12825E-05
       12.250    3.07132E-09    3.80600E-06    6.13969E-06    1.03174E-07    1.00519E-05
       12.500    2.05034E-09    3.32512E-06    5.55035E-06    9.09524E-08    8.96847E-06
       12.750    1.36968E-09    2.90979E-06    5.01928E-06    8.03094E-08    8.01075E-06
       13.000    9.15568E-10    2.54971E-06    4.54191E-06    7.10118E-08    7.16355E-06
       13.250    6.12405E-10    2.23727E-06    4.11052E-06    6.28805E-08    6.41128E-06
       13.500    4.09878E-10    1.96521E-06    3.72177E-06    5.57474E-08    5.74313E-06
       13.750    2.74494E-10    1.72817E-06    3.36963E-06    4.94849E-08    5.14755E-06
       14.000    1.83936E-10    1.52098E-06    3.05161E-06    4.39706E-08    4.61674E-06
       14.250    1.23325E-10    1.33982E-06    2.76302E-06    3.91125E-08    4.14207E-06
       14.500    8.27326E-11    1.18095E-06    2.50189E-06    3.48205E-08    3.71775E-06
       14.750    5.55317E-11    1.04163E-06    2.26463E-06    3.10276E-08    3.33735E-06
       15.000    3.72939E-11    9.19111E-07    2.04960E-06    2.76666E-08    2.99641E-06
