          %pt            TT            TS            SS            SS2j            Tot
        0.250    1.45175E-03    2.77816E-07    1.92237E-10    3.98917E-12    1.45203E-03
        0.500    1.95288E-03    2.18270E-06    3.73154E-09    1.06262E-10    1.95507E-03
        0.750    1.95843E-03    6.95792E-06    1.74626E-08    6.70836E-10    1.96541E-03
        1.000    1.73626E-03    1.42806E-05    4.23823E-08    2.13620E-09    1.75059E-03
        1.250    1.43621E-03    2.26001E-05    6.94187E-08    4.55046E-09    1.45889E-03
        1.500    1.13590E-03    3.03768E-05    8.77274E-08    7.54092E-09    1.16637E-03
        1.750    8.70576E-04    3.67323E-05    9.29835E-08    1.06693E-08    9.07412E-04
        2.000    6.51941E-04    4.13643E-05    8.71734E-08    1.36672E-08    6.93406E-04
        2.250    4.79673E-04    4.42269E-05    7.58661E-08    1.64127E-08    5.23992E-04
        2.500    3.48106E-04    4.53290E-05    6.36521E-08    1.88153E-08    3.93518E-04
        2.750    2.49890E-04    4.47075E-05    5.21129E-08    2.07509E-08    2.94671E-04
        3.000    1.77825E-04    4.24886E-05    4.19380E-08    2.20680E-08    2.20378E-04
        3.250    1.25650E-04    3.89401E-05    3.33533E-08    2.26354E-08    1.64646E-04
        3.500    8.82702E-05    3.44734E-05    2.63419E-08    2.23969E-08    1.22792E-04
        3.750    6.17157E-05    2.95926E-05    2.07561E-08    2.14120E-08    9.13504E-05
        4.000    4.29792E-05    2.48055E-05    1.63856E-08    1.98687E-08    6.78209E-05
        4.250    2.98322E-05    2.05238E-05    1.30028E-08    1.82003E-08    5.03872E-05
        4.500    2.06494E-05    1.66451E-05    1.03953E-08    1.62496E-08    3.73211E-05
        4.750    1.42597E-05    1.34068E-05    8.38187E-09    1.44911E-08    2.76894E-05
        5.000    9.82763E-06    1.06067E-05    6.81957E-09    1.26152E-08    2.04537E-05
        5.250    6.76160E-06    8.34800E-06    5.59705E-09    1.09785E-08    1.51262E-05
        5.500    4.64533E-06    6.46700E-06    4.63352E-09    9.34565E-09    1.11263E-05
        5.750    3.18742E-06    4.99418E-06    3.86540E-09    7.96396E-09    8.19343E-06
        6.000    2.18469E-06    3.80574E-06    3.24908E-09    6.65637E-09    6.00033E-06
        6.250    1.49600E-06    2.89685E-06    2.74875E-09    5.57976E-09    4.40117E-06
        6.500    1.02356E-06    2.18134E-06    2.34048E-09    4.60244E-09    3.21185E-06
        6.750    6.99816E-07    1.64429E-06    2.00364E-09    3.81599E-09    2.34993E-06
        7.000    4.78166E-07    1.22937E-06    1.72454E-09    3.12402E-09    1.71238E-06
        7.250    3.26536E-07    9.21779E-07    1.49113E-09    2.57661E-09    1.25238E-06
        7.500    2.22879E-07    6.86999E-07    1.29507E-09    2.10520E-09    9.13278E-07
        7.750    1.52060E-07    5.14262E-07    1.12918E-09    1.73605E-09    6.69187E-07
        8.000    1.03703E-07    3.83342E-07    9.88230E-10    1.42196E-09    4.89455E-07
        8.250    7.06996E-08    2.87246E-07    8.67756E-10    1.17698E-09    3.59990E-07
        8.500    4.81844E-08    2.14588E-07    7.64349E-10    9.69549E-10    2.64507E-07
        8.750    3.28302E-08    1.61229E-07    6.75204E-10    8.07501E-10    1.95542E-07
        9.000    2.23631E-08    1.20871E-07    5.98021E-10    6.70143E-10    1.44502E-07
        9.250    1.52297E-08    9.11409E-08    5.30973E-10    5.62330E-10    1.07464E-07
        9.500    1.03695E-08    6.86023E-08    4.72493E-10    4.70547E-10    7.99149E-08
        9.750    7.05908E-09    5.19327E-08    4.21351E-10    3.97981E-10    5.98111E-08
       10.000    4.80465E-09    3.92559E-08    3.76441E-10    3.35798E-10    4.47728E-08
       10.250    3.26971E-09    2.98352E-08    3.36948E-10    2.86242E-10    3.37281E-08
       10.500    2.22482E-09    2.26446E-08    3.02059E-10    2.43464E-10    2.54150E-08
       10.750    1.51365E-09    1.72762E-08    2.71227E-10    2.09083E-10    1.92701E-08
       11.000    1.02968E-09    1.31638E-08    2.43845E-10    1.79171E-10    1.46165E-08
       11.250    7.00382E-10    1.00790E-08    2.19542E-10    1.54936E-10    1.11538E-08
       11.500    4.76347E-10    7.70737E-09    1.97860E-10    1.33698E-10    8.51527E-09
       11.750    3.23945E-10    5.92073E-09    1.78539E-10    1.16349E-10    6.53957E-09
       12.000    2.20284E-10    4.54271E-09    1.61236E-10    1.01034E-10    5.02526E-09
       12.250    1.49783E-10    3.50025E-09    1.45764E-10    8.84355E-11    3.88424E-09
       12.500    1.01838E-10    2.69364E-09    1.31859E-10    7.72393E-11    3.00457E-09
       12.750    6.92349E-11    2.08124E-09    1.19387E-10    6.79648E-11    2.33783E-09
       13.000    4.70669E-11    1.60609E-09    1.08143E-10    5.96712E-11    1.82097E-09
       13.250    3.19950E-11    1.24407E-09    9.80318E-11    5.27581E-11    1.42685E-09
       13.500    2.17483E-11    9.62425E-10    8.88913E-11    4.65404E-11    1.11961E-09
       13.750    1.47824E-11    7.47195E-10    8.06517E-11    4.13278E-11    8.83957E-10
       14.000    1.00472E-11    5.79370E-10    7.31871E-11    3.66144E-11    6.99218E-10
       14.250    6.82854E-12    4.50740E-10    6.64435E-11    3.26423E-11    5.56654E-10
       14.500    4.64080E-12    3.50215E-10    6.03217E-11    2.90327E-11    4.44210E-10
       14.750    3.15385E-12    2.72978E-10    5.47824E-11    2.59762E-11    3.56890E-10
       15.000    2.14325E-12    2.12504E-10    4.97443E-11    2.31860E-11    2.87577E-10
