          %pt            TT            TS            SS            SS2j            Tot
        0.250    3.80566E-03    6.45662E-07    2.78912E-10    8.37537E-12    3.80631E-03
        0.500    5.27446E-03    5.03126E-06    5.35460E-09    2.18249E-10    5.27949E-03
        0.750    5.44974E-03    1.60759E-05    2.48634E-08    1.36141E-09    5.46584E-03
        1.000    4.97793E-03    3.32580E-05    6.00207E-08    4.30703E-09    5.01126E-03
        1.250    4.24246E-03    5.32009E-05    9.79483E-08    9.13944E-09    4.29576E-03
        1.500    3.45705E-03    7.23858E-05    1.23495E-07    1.51091E-08    3.52957E-03
        1.750    2.72983E-03    8.86824E-05    1.30743E-07    2.13431E-08    2.81867E-03
        2.000    2.10622E-03    1.01232E-04    1.22496E-07    2.73105E-08    2.20760E-03
        2.250    1.59664E-03    1.09755E-04    1.06600E-07    3.27709E-08    1.70653E-03
        2.500    1.19382E-03    1.14089E-04    8.94916E-08    3.75456E-08    1.30803E-03
        2.750    8.82960E-04    1.14135E-04    7.33641E-08    4.13867E-08    9.97209E-04
        3.000    6.47366E-04    1.10027E-04    5.91399E-08    4.39927E-08    7.57496E-04
        3.250    4.71285E-04    1.02288E-04    4.71381E-08    4.51029E-08    5.73664E-04
        3.500    3.41116E-04    9.18563E-05    3.73196E-08    4.46075E-08    4.33054E-04
        3.750    2.45725E-04    7.99877E-05    2.94896E-08    4.26287E-08    3.25785E-04
        4.000    1.76310E-04    6.80224E-05    2.33494E-08    3.95457E-08    2.44395E-04
        4.250    1.26087E-04    5.71104E-05    1.85904E-08    3.62231E-08    1.83252E-04
        4.500    8.99200E-05    4.70110E-05    1.49126E-08    3.23465E-08    1.36978E-04
        4.750    6.39772E-05    3.84375E-05    1.20678E-08    2.88559E-08    1.02456E-04
        5.000    4.54286E-05    3.08737E-05    9.85403E-09    2.51351E-08    7.63373E-05
        5.250    3.22029E-05    2.46747E-05    8.11828E-09    2.18892E-08    5.69076E-05
        5.500    2.27944E-05    1.94150E-05    6.74590E-09    1.86511E-08    4.22348E-05
        5.750    1.61145E-05    1.52296E-05    5.64908E-09    1.59102E-08    3.13657E-05
        6.000    1.13797E-05    1.17904E-05    4.76651E-09    1.33155E-08    2.31882E-05
        6.250    8.02858E-06    9.11879E-06    4.04758E-09    1.11773E-08    1.71626E-05
        6.500    5.65962E-06    6.97875E-06    3.45945E-09    9.23493E-09    1.26511E-05
        6.750    3.98678E-06    5.34666E-06    2.97233E-09    7.67011E-09    9.34409E-06
        7.000    2.80662E-06    4.06365E-06    2.56770E-09    6.29198E-09    6.87913E-06
        7.250    1.97470E-06    3.09764E-06    2.22791E-09    5.20010E-09    5.07976E-06
        7.500    1.38868E-06    2.34775E-06    1.94183E-09    4.25868E-09    3.74264E-06
        7.750    9.76147E-07    1.78714E-06    1.69871E-09    3.52014E-09    2.76851E-06
        8.000    6.85895E-07    1.35496E-06    1.49166E-09    2.89086E-09    2.04524E-06
        8.250    4.81779E-07    1.03269E-06    1.31388E-09    2.39903E-09    1.51818E-06
        8.500    3.38301E-07    7.84891E-07    1.16098E-09    1.98188E-09    1.12633E-06
        8.750    2.37485E-07    5.99934E-07    1.02852E-09    1.65526E-09    8.40103E-07
        9.000    1.66671E-07    4.57650E-07    9.13621E-10    1.37793E-09    6.26612E-07
        9.250    1.16946E-07    3.51120E-07    8.13329E-10    1.15969E-09    4.70039E-07
        9.500    8.20386E-08    2.68973E-07    7.25679E-10    9.73537E-10    3.52711E-07
        9.750    5.75403E-08    2.07204E-07    6.48672E-10    8.25966E-10    2.66219E-07
       10.000    4.03507E-08    1.59422E-07    5.80931E-10    6.99266E-10    2.01052E-07
       10.250    2.82920E-08    1.23313E-07    5.21073E-10    5.97995E-10    1.52724E-07
       10.500    1.98342E-08    9.52744E-08    4.68128E-10    5.10392E-10    1.16087E-07
       10.750    1.39031E-08    7.39840E-08    4.21113E-10    4.39772E-10    8.87480E-08
       11.000    9.74439E-09    5.73906E-08    3.79315E-10    3.78201E-10    6.78925E-08
       11.250    6.82891E-09    4.47288E-08    3.42046E-10    3.28150E-10    5.22279E-08
       11.500    4.78526E-09    3.48242E-08    3.08759E-10    2.84199E-10    4.02024E-08
       11.750    3.35289E-09    2.72326E-08    2.78972E-10    2.48173E-10    3.11126E-08
       12.000    2.34907E-09    2.12739E-08    2.52265E-10    2.16292E-10    2.40916E-08
       12.250    1.64566E-09    1.66874E-08    2.28295E-10    1.89977E-10    1.87513E-08
       12.500    1.15279E-09    1.30762E-08    2.06722E-10    1.66548E-10    1.46022E-08
       12.750    8.07485E-10    1.02857E-08    1.87319E-10    1.47062E-10    1.14276E-08
       13.000    5.65576E-10    8.08216E-09    1.69795E-10    1.29588E-10    8.94712E-09
       13.250    3.96116E-10    6.37354E-09    1.54006E-10    1.14975E-10    7.03863E-09
       13.500    2.77415E-10    5.02086E-09    1.39704E-10    1.01809E-10    5.53978E-09
       13.750    1.94275E-10    3.96851E-09    1.26795E-10    9.07219E-11    4.38030E-09
       14.000    1.36045E-10    3.13327E-09    1.15076E-10    8.06662E-11    3.46506E-09
       14.250    9.52643E-11    2.48170E-09    1.04483E-10    7.21647E-11    2.75361E-09
       14.500    6.67052E-11    1.96350E-09    9.48451E-11    6.44262E-11    2.18948E-09
       14.750    4.67061E-11    1.55811E-09    8.61242E-11    5.78420E-11    1.74878E-09
       15.000    3.27018E-11    1.23502E-09    7.81752E-11    5.18132E-11    1.39771E-09
